customer_id,acquisition_date,segment,age,city,is_active
CUST_0483,2024-12-31,Low Value,41,San Jose,True
CUST_0484,2022-01-25,Medium Value,54,Phoenix,True
CUST_0485,2023-11-05,High Value,28,San Antonio,True
CUST_0486,2022-05-12,Medium Value,22,Dallas,True
CUST_0487,2022-08-08,High Value,37,New York,True
CUST_0488,2022-11-12,One-time Buyers,18,Phoenix,True
CUST_0489,2022-04-28,Low Value,49,Phoenix,True
CUST_0490,2022-11-22,One-time Buyers,20,Houston,True
CUST_0491,2023-01-29,Low Value,26,San Antonio,True
CUST_0492,2024-08-06,Low Value,34,San Jose,True
CUST_0493,2022-12-18,Medium Value,37,San Jose,True
CUST_0494,2022-06-29,High Value,18,Philadelphia,True
CUST_0495,2022-05-09,Low Value,48,San Diego,True
CUST_0496,2022-03-22,One-time Buyers,42,San Diego,True
CUST_0497,2022-02-19,Medium Value,49,San Diego,True
CUST_0498,2022-10-21,Low Value,36,Houston,True
CUST_0499,2023-02-27,High Value,36,Dallas,True
CUST_0500,2023-01-06,Low Value,33,San Diego,True
CUST_0501,2022-04-19,High Value,25,Chicago,True
CUST_0502,2024-04-09,High Value,19,Los Angeles,True
CUST_0503,2022-04-20,Low Value,21,Phoenix,True
CUST_0504,2022-08-06,Low Value,18,Dallas,True
CUST_0505,2022-07-26,One-time Buyers,35,San Jose,True
CUST_0506,2023-09-24,Medium Value,33,Philadelphia,True
CUST_0507,2023-05-07,One-time Buyers,26,Los Angeles,True
CUST_0508,2022-06-04,High Value,46,Houston,True
CUST_0509,2022-12-23,Medium Value,35,Phoenix,True
CUST_0510,2023-06-03,Low Value,34,Houston,True
CUST_0511,2023-08-18,High Value,34,Houston,True
CUST_0512,2023-03-11,Low Value,44,Chicago,True
CUST_0513,2022-07-29,Medium Value,22,New York,True
CUST_0514,2022-01-22,Medium Value,31,New York,True
CUST_0515,2022-02-13,High Value,35,Houston,True
CUST_0516,2022-06-19,One-time Buyers,41,San Diego,True
CUST_0517,2022-07-31,Medium Value,23,San Jose,True
CUST_0518,2022-03-15,Low Value,33,Los Angeles,True
CUST_0519,2022-11-12,Low Value,32,San Diego,True
CUST_0520,2024-12-31,High Value,52,San Antonio,True
CUST_0521,2022-12-23,High Value,27,San Jose,True
CUST_0522,2022-01-20,Low Value,31,Houston,True
CUST_0523,2024-12-31,Low Value,40,San Antonio,True
CUST_0524,2022-10-21,Medium Value,49,San Diego,True
CUST_0525,2022-06-16,Low Value,18,San Antonio,True
CUST_0526,2022-06-10,Medium Value,32,Houston,True
CUST_0527,2023-02-01,Low Value,28,Chicago,True
CUST_0528,2022-04-01,High Value,18,New York,True
CUST_0529,2022-02-14,Low Value,18,Los Angeles,True
CUST_0530,2022-03-24,High Value,37,San Antonio,True
CUST_0531,2023-05-01,One-time Buyers,34,Houston,True
CUST_0532,2022-08-27,High Value,41,Chicago,True
CUST_0533,2023-07-13,Medium Value,34,Dallas,True
CUST_0534,2022-04-28,Medium Value,23,San Diego,True
CUST_0535,2022-07-13,Low Value,18,New York,True
CUST_0536,2023-04-07,Medium Value,18,Dallas,True
CUST_0537,2024-07-21,One-time Buyers,26,Houston,True
CUST_0538,2022-06-22,Low Value,47,Los Angeles,True
CUST_0539,2023-07-06,Medium Value,60,San Diego,True
CUST_0540,2023-11-08,Low Value,27,Chicago,True
CUST_0541,2022-10-13,Low Value,35,San Diego,True
CUST_0542,2023-02-06,Medium Value,25,Dallas,True
CUST_0543,2022-12-09,Low Value,30,Dallas,True
CUST_0544,2022-01-04,High Value,37,San Jose,True
CUST_0545,2023-02-06,One-time Buyers,18,Philadelphia,True
CUST_0546,2023-03-24,Medium Value,23,San Diego,True
CUST_0547,2022-03-03,Low Value,49,San Jose,True
CUST_0548,2022-01-07,Medium Value,43,Dallas,True
CUST_0549,2024-10-28,High Value,46,San Antonio,True
CUST_0550,2022-05-25,Low Value,25,Dallas,True
CUST_0551,2022-02-08,Medium Value,50,San Diego,True
CUST_0552,2022-08-15,Low Value,41,Chicago,True
CUST_0553,2024-11-03,High Value,27,San Diego,True
CUST_0554,2022-10-04,One-time Buyers,46,San Diego,True
CUST_0555,2023-02-18,Low Value,41,Phoenix,True
CUST_0556,2022-05-04,High Value,47,Houston,True
CUST_0557,2022-03-18,One-time Buyers,22,Phoenix,True
CUST_0558,2022-10-12,Medium Value,18,Dallas,True
CUST_0559,2022-03-24,One-time Buyers,32,San Diego,True
CUST_0560,2022-11-08,One-time Buyers,31,Houston,True
CUST_0561,2023-05-23,Medium Value,32,Phoenix,True
CUST_0562,2022-07-05,Low Value,38,San Diego,True
CUST_0563,2023-01-27,Low Value,42,Los Angeles,True
CUST_0564,2022-08-25,Medium Value,49,Phoenix,True
CUST_0565,2024-04-11,One-time Buyers,39,Houston,True
CUST_0566,2022-03-14,Low Value,27,Phoenix,True
CUST_0567,2023-07-06,Low Value,38,Philadelphia,True
CUST_0568,2022-08-02,Low Value,55,Philadelphia,True
CUST_0569,2022-09-07,Medium Value,44,Dallas,True
CUST_0570,2023-03-06,Low Value,39,Los Angeles,True
CUST_0571,2022-07-05,Medium Value,32,Chicago,True
CUST_0572,2022-03-10,Low Value,24,Chicago,True
CUST_0573,2023-02-01,Low Value,20,Houston,True
CUST_0574,2023-04-05,Medium Value,40,San Antonio,True
CUST_0575,2022-01-02,Low Value,25,Chicago,True
CUST_0576,2022-05-18,One-time Buyers,42,Houston,True
CUST_0577,2022-02-18,Medium Value,43,Los Angeles,True
CUST_0578,2022-05-18,One-time Buyers,30,San Antonio,True
CUST_0579,2023-01-20,Medium Value,37,San Antonio,True
CUST_0580,2022-06-09,Medium Value,46,Philadelphia,True
CUST_0581,2022-01-01,Low Value,18,Dallas,True
CUST_0582,2022-01-30,Low Value,50,San Diego,True
CUST_0583,2022-07-16,Low Value,28,San Antonio,True
CUST_0584,2022-09-05,Low Value,37,New York,True
CUST_0585,2022-10-05,Low Value,47,Houston,True
CUST_0586,2023-06-07,Medium Value,42,San Antonio,True
CUST_0587,2022-01-25,Medium Value,32,San Antonio,True
CUST_0588,2023-01-04,Low Value,29,San Jose,True
CUST_0589,2022-08-07,Low Value,21,New York,True
CUST_0590,2022-06-20,Medium Value,32,San Jose,True
CUST_0591,2022-03-16,High Value,53,San Antonio,True
CUST_0592,2024-03-22,One-time Buyers,42,San Diego,True
CUST_0593,2022-06-14,Low Value,49,New York,True
CUST_0594,2022-06-08,High Value,41,Philadelphia,True
CUST_0595,2022-05-26,Low Value,57,Phoenix,True
CUST_0596,2022-05-15,Medium Value,53,San Antonio,True
CUST_0597,2022-01-08,Medium Value,36,San Antonio,True
CUST_0598,2024-04-27,Medium Value,18,Dallas,True
CUST_0599,2022-06-18,Medium Value,41,Dallas,True
CUST_0600,2022-07-17,Medium Value,28,San Jose,True
CUST_0601,2022-01-26,High Value,34,Houston,True
CUST_0602,2023-01-28,Medium Value,56,San Diego,True
CUST_0603,2022-02-21,Low Value,23,Houston,True
CUST_0604,2022-11-17,Low Value,38,Phoenix,True
CUST_0605,2022-01-22,One-time Buyers,33,San Antonio,True
CUST_0606,2022-03-27,Medium Value,32,San Diego,True
CUST_0607,2022-03-28,One-time Buyers,45,New York,True
CUST_0608,2023-03-26,Medium Value,25,San Antonio,True
CUST_0609,2022-07-20,High Value,18,Philadelphia,True
CUST_0610,2023-11-22,Medium Value,45,San Antonio,True
CUST_0611,2022-11-24,High Value,35,Chicago,True
CUST_0612,2022-01-17,One-time Buyers,41,San Diego,True
CUST_0613,2022-04-01,Medium Value,44,Chicago,True
CUST_0614,2022-09-07,Medium Value,19,San Jose,True
CUST_0615,2024-12-08,Medium Value,18,Dallas,True
CUST_0616,2022-02-19,High Value,48,New York,True
CUST_0617,2022-03-28,Medium Value,37,San Antonio,True
CUST_0618,2022-02-06,Low Value,48,San Jose,True
CUST_0619,2023-01-20,One-time Buyers,37,San Jose,True
CUST_0620,2022-01-26,Low Value,30,New York,True
CUST_0621,2022-07-18,Medium Value,40,Los Angeles,True
CUST_0622,2022-06-09,Medium Value,45,San Antonio,True
CUST_0623,2022-08-25,Low Value,35,Chicago,True
CUST_0624,2022-07-04,Low Value,26,San Diego,True
CUST_0625,2023-04-08,High Value,27,Chicago,True
CUST_0626,2022-05-01,Medium Value,25,New York,True
CUST_0627,2022-08-08,Low Value,38,Phoenix,True
CUST_0628,2023-09-06,One-time Buyers,31,San Antonio,True
CUST_0629,2022-06-30,Medium Value,45,Philadelphia,True
CUST_0630,2022-07-26,Low Value,34,Houston,True
CUST_0631,2022-11-17,High Value,29,San Diego,True
CUST_0632,2024-09-28,Low Value,48,Philadelphia,True
CUST_0633,2022-08-11,Medium Value,46,Philadelphia,True
CUST_0634,2022-10-30,Low Value,26,San Antonio,True
CUST_0635,2022-06-01,Low Value,35,Phoenix,True
CUST_0636,2022-12-24,Medium Value,45,San Antonio,True
CUST_0637,2022-04-25,Low Value,30,Phoenix,True
CUST_0638,2023-11-05,Medium Value,30,Los Angeles,True
CUST_0639,2022-02-19,Low Value,59,San Diego,True
CUST_0640,2023-10-05,High Value,22,New York,True
CUST_0641,2022-07-31,Low Value,34,Dallas,True
CUST_0642,2022-11-27,One-time Buyers,40,New York,True
CUST_0643,2022-02-24,Low Value,32,Philadelphia,True
CUST_0644,2022-01-04,Medium Value,46,Houston,True
CUST_0645,2022-08-13,Low Value,41,Los Angeles,True
CUST_0646,2023-01-30,High Value,38,New York,True
CUST_0647,2023-08-09,Medium Value,37,New York,True
CUST_0648,2022-04-24,Low Value,50,Houston,True
CUST_0649,2023-06-02,Medium Value,18,Houston,True
CUST_0650,2023-06-13,Medium Value,27,New York,True
CUST_0651,2022-02-27,Medium Value,45,San Jose,True
CUST_0652,2022-03-24,High Value,41,Chicago,True
CUST_0653,2022-05-09,High Value,54,Houston,True
CUST_0654,2022-10-19,Low Value,31,Chicago,True
CUST_0655,2023-07-07,Medium Value,39,San Diego,True
CUST_0656,2022-02-10,Low Value,34,Los Angeles,True
CUST_0657,2022-04-28,Low Value,29,San Jose,True
CUST_0658,2023-08-04,Medium Value,37,Houston,True
CUST_0659,2023-06-29,Medium Value,45,San Diego,True
CUST_0660,2022-08-04,Low Value,18,Phoenix,True
CUST_0661,2022-03-13,Medium Value,41,Philadelphia,True
CUST_0662,2023-03-12,One-time Buyers,37,Chicago,True
CUST_0663,2022-11-25,Low Value,39,San Jose,True
CUST_0664,2022-09-04,Low Value,32,San Jose,True
CUST_0665,2022-06-27,High Value,48,Los Angeles,True
CUST_0666,2022-05-24,Low Value,33,Chicago,True
CUST_0667,2022-02-05,One-time Buyers,28,Phoenix,True
CUST_0668,2024-01-21,Low Value,33,Los Angeles,True
CUST_0669,2023-08-10,Medium Value,41,San Jose,True
CUST_0670,2023-05-06,Low Value,31,New York,True
CUST_0671,2024-09-14,High Value,23,Phoenix,True
CUST_0672,2022-04-10,Low Value,48,San Jose,True
CUST_0673,2022-02-05,One-time Buyers,39,San Antonio,True
CUST_0674,2022-03-25,High Value,57,San Antonio,True
CUST_0675,2022-07-09,High Value,44,Houston,True
CUST_0676,2022-04-17,Medium Value,18,Los Angeles,True
CUST_0677,2022-01-15,Low Value,46,San Jose,True
CUST_0678,2022-03-03,One-time Buyers,55,Houston,True
CUST_0679,2022-03-24,High Value,35,Los Angeles,True
CUST_0680,2023-06-19,High Value,48,Phoenix,True
CUST_0681,2022-02-06,Low Value,46,San Jose,True
CUST_0682,2022-09-12,One-time Buyers,41,Los Angeles,True
CUST_0683,2022-06-18,Low Value,27,San Jose,True
CUST_0684,2022-10-04,Low Value,18,New York,True
CUST_0685,2022-06-25,One-time Buyers,54,Philadelphia,True
CUST_0686,2022-12-30,Low Value,50,Dallas,True
CUST_0687,2022-08-04,Medium Value,32,San Antonio,True
CUST_0688,2022-11-13,Medium Value,24,Philadelphia,True
CUST_0689,2022-10-03,One-time Buyers,35,Los Angeles,True
CUST_0690,2022-01-23,Low Value,55,Dallas,True
CUST_0691,2022-05-15,Medium Value,27,Philadelphia,True
CUST_0692,2022-04-08,High Value,34,New York,True
CUST_0693,2022-05-01,One-time Buyers,18,San Antonio,True
CUST_0694,2022-04-09,Low Value,34,San Diego,True
CUST_0695,2022-08-07,Medium Value,31,Los Angeles,True
CUST_0696,2022-09-12,Low Value,25,San Antonio,True
CUST_0697,2022-04-15,Low Value,33,Philadelphia,True
CUST_0698,2022-10-15,High Value,43,San Diego,True
CUST_0699,2022-05-08,High Value,47,Chicago,True
CUST_0700,2022-12-30,Medium Value,35,San Antonio,True
CUST_0701,2022-02-12,One-time Buyers,26,Chicago,True
CUST_0702,2022-06-08,Medium Value,18,Dallas,True
CUST_0703,2023-01-11,One-time Buyers,18,Phoenix,True
CUST_0704,2024-07-19,Low Value,45,San Jose,True
CUST_0705,2022-01-01,Low Value,29,Dallas,True
CUST_0706,2022-01-19,Medium Value,36,San Diego,True
CUST_0707,2022-12-15,Low Value,31,San Diego,True
CUST_0708,2022-05-19,Medium Value,24,San Antonio,True
CUST_0709,2022-06-12,High Value,33,San Jose,True
CUST_0710,2022-05-12,High Value,35,Phoenix,True
CUST_0711,2022-11-28,One-time Buyers,21,Philadelphia,True
CUST_0712,2022-01-04,Low Value,51,Houston,True
CUST_0713,2024-01-04,Low Value,46,Los Angeles,True
CUST_0714,2022-02-08,Low Value,38,Phoenix,True
CUST_0715,2022-01-21,One-time Buyers,21,San Diego,True
CUST_0716,2022-06-14,High Value,36,Houston,True
CUST_0717,2022-07-19,Medium Value,28,San Diego,True
CUST_0718,2022-09-03,High Value,36,San Jose,True
CUST_0719,2023-01-27,Medium Value,46,San Jose,True
CUST_0720,2022-06-18,Low Value,40,San Antonio,True
CUST_0721,2022-04-07,Low Value,47,Philadelphia,True
CUST_0722,2023-04-26,Medium Value,26,New York,True
CUST_0723,2023-08-08,Low Value,33,San Diego,True
CUST_0724,2022-09-19,Medium Value,44,Philadelphia,True
CUST_0725,2022-10-03,Medium Value,47,Chicago,True
CUST_0726,2022-02-24,Medium Value,48,San Diego,True
CUST_0727,2022-02-16,Medium Value,31,Houston,True
CUST_0728,2022-01-08,Medium Value,44,Philadelphia,True
CUST_0729,2022-10-31,Low Value,28,Phoenix,True
CUST_0730,2022-04-22,Medium Value,32,Philadelphia,True
CUST_0731,2022-10-07,Low Value,20,Phoenix,True
CUST_0732,2022-07-01,One-time Buyers,27,San Jose,True
CUST_0733,2022-02-15,Low Value,29,Phoenix,True
CUST_0734,2024-09-24,Low Value,34,Dallas,True
CUST_0735,2022-01-12,Medium Value,33,New York,True
CUST_0736,2022-01-08,Medium Value,30,Dallas,True
CUST_0737,2022-07-04,Low Value,41,Houston,True
CUST_0738,2024-07-25,High Value,31,Los Angeles,True
CUST_0739,2023-10-20,Medium Value,49,Houston,True
CUST_0740,2022-04-13,One-time Buyers,39,San Antonio,True
CUST_0741,2022-05-29,One-time Buyers,18,San Diego,True
CUST_0742,2022-02-20,Low Value,21,Dallas,True
CUST_0743,2022-08-23,Low Value,42,Houston,True
CUST_0744,2022-04-19,Medium Value,41,San Diego,True
CUST_0745,2022-03-06,Medium Value,32,San Diego,True
CUST_0746,2024-10-15,Medium Value,29,San Diego,True
CUST_0747,2022-05-08,Low Value,22,New York,True
CUST_0748,2022-10-23,Medium Value,37,Los Angeles,True
CUST_0749,2022-06-04,Medium Value,48,Phoenix,True
CUST_0750,2022-03-09,Low Value,58,Houston,True
CUST_0751,2022-01-13,Medium Value,66,San Antonio,True
CUST_0752,2024-09-24,Medium Value,18,Houston,True
CUST_0753,2023-01-20,One-time Buyers,48,Phoenix,True
CUST_0754,2023-04-14,High Value,36,San Jose,True
CUST_0755,2023-04-20,High Value,42,Philadelphia,True
CUST_0756,2022-02-18,One-time Buyers,30,San Diego,True
CUST_0757,2024-12-31,Medium Value,48,Dallas,True
CUST_0758,2022-05-22,Low Value,34,Dallas,True
CUST_0759,2022-03-10,Medium Value,27,Philadelphia,True
CUST_0760,2022-07-23,Low Value,51,San Antonio,True
CUST_0761,2023-08-26,Low Value,34,Dallas,True
CUST_0762,2023-03-10,Low Value,38,Philadelphia,True
CUST_0763,2024-07-26,Low Value,32,Philadelphia,True
CUST_0764,2022-06-23,One-time Buyers,33,San Diego,True
CUST_0765,2023-11-02,Low Value,42,Phoenix,True
CUST_0766,2024-02-22,Low Value,18,Phoenix,True
CUST_0767,2022-07-14,High Value,48,Phoenix,True
CUST_0768,2022-02-13,Low Value,46,Houston,True
CUST_0769,2022-05-14,Medium Value,27,Los Angeles,True
CUST_0770,2024-08-05,Medium Value,45,Houston,True
CUST_0771,2024-12-31,High Value,46,Philadelphia,True
CUST_0772,2022-01-05,Medium Value,41,Los Angeles,True
CUST_0773,2023-06-23,Low Value,27,Dallas,True
CUST_0774,2023-03-16,Low Value,40,Chicago,True
CUST_0775,2023-03-12,Low Value,39,Houston,True
CUST_0776,2022-07-20,High Value,47,Houston,True
CUST_0777,2022-06-07,High Value,26,San Diego,True
CUST_0778,2022-02-05,Medium Value,33,Phoenix,True
CUST_0779,2024-06-04,Low Value,18,San Jose,True
CUST_0780,2022-07-28,High Value,37,Dallas,True
CUST_0781,2023-01-04,Low Value,18,San Jose,True
CUST_0782,2022-04-09,Medium Value,25,Phoenix,True
CUST_0783,2024-03-05,Low Value,44,Los Angeles,True
CUST_0784,2022-07-14,Medium Value,32,Houston,True
CUST_0785,2022-11-03,Medium Value,35,Phoenix,True
CUST_0786,2022-11-10,Medium Value,38,Houston,True
CUST_0787,2023-10-21,High Value,18,Philadelphia,True
CUST_0788,2022-10-22,Low Value,37,Chicago,True
CUST_0789,2022-12-11,High Value,44,Phoenix,True
CUST_0790,2023-05-04,Low Value,23,New York,True
CUST_0791,2022-08-09,Low Value,39,Dallas,True
CUST_0792,2022-07-25,Medium Value,28,Chicago,True
CUST_0793,2022-02-13,Medium Value,28,Phoenix,True
CUST_0794,2022-04-25,Low Value,36,New York,True
CUST_0795,2022-08-03,High Value,31,New York,True
CUST_0796,2022-01-02,Low Value,36,Dallas,True
CUST_0797,2023-02-10,Medium Value,27,Phoenix,True
CUST_0798,2022-04-05,Medium Value,31,Chicago,True
CUST_0799,2022-04-23,Low Value,38,San Diego,True
CUST_0800,2023-12-24,Medium Value,37,Los Angeles,True
CUST_0801,2024-09-24,Medium Value,38,New York,True
CUST_0802,2022-05-28,Medium Value,28,San Jose,True
CUST_0803,2023-01-01,Low Value,46,Phoenix,True
CUST_0804,2023-03-06,One-time Buyers,49,San Diego,True
CUST_0805,2022-12-30,One-time Buyers,27,San Diego,True
CUST_0806,2022-11-06,Low Value,31,San Diego,True
CUST_0807,2022-05-14,High Value,35,Philadelphia,True
CUST_0808,2022-07-03,Medium Value,42,Chicago,True
CUST_0809,2022-05-18,Medium Value,28,New York,True
CUST_0810,2022-06-11,Low Value,33,Phoenix,True
CUST_0811,2023-07-24,Low Value,42,San Diego,True
CUST_0812,2023-09-29,Medium Value,21,Los Angeles,True
CUST_0813,2022-12-06,Medium Value,18,Los Angeles,True
CUST_0814,2022-11-13,High Value,44,San Antonio,True
CUST_0815,2022-04-24,Low Value,20,San Diego,True
CUST_0816,2022-03-08,Low Value,54,Los Angeles,True
CUST_0817,2022-04-12,One-time Buyers,28,San Jose,True
CUST_0818,2022-08-06,High Value,33,New York,True
CUST_0819,2023-06-26,Medium Value,32,Chicago,True
CUST_0820,2022-06-05,Medium Value,23,Chicago,True
CUST_0821,2022-09-29,Low Value,34,San Jose,True
CUST_0822,2022-08-08,One-time Buyers,31,Phoenix,True
CUST_0823,2022-04-23,Low Value,43,Los Angeles,True
CUST_0824,2024-12-31,Low Value,43,Houston,True
CUST_0825,2022-01-06,High Value,43,Los Angeles,True
CUST_0826,2022-04-03,High Value,42,Dallas,True
CUST_0827,2022-04-15,High Value,36,San Antonio,True
CUST_0828,2022-05-20,Medium Value,53,San Jose,True
CUST_0829,2022-04-17,High Value,36,San Jose,True
CUST_0830,2022-01-08,Low Value,35,San Jose,True
CUST_0831,2023-04-04,One-time Buyers,32,Houston,True
CUST_0832,2022-04-19,Medium Value,52,Dallas,True
CUST_0833,2022-03-19,High Value,33,San Antonio,True
CUST_0834,2022-07-12,Low Value,18,San Diego,True
CUST_0835,2024-08-07,High Value,35,San Diego,True
CUST_0836,2022-01-24,One-time Buyers,37,Phoenix,True
CUST_0837,2022-03-18,Medium Value,30,San Jose,True
CUST_0838,2023-04-02,Low Value,31,San Antonio,True
CUST_0839,2022-02-17,Low Value,40,Phoenix,True
CUST_0840,2022-12-03,Medium Value,48,San Jose,True
CUST_0841,2022-05-08,Medium Value,32,San Jose,True
CUST_0842,2023-10-25,Medium Value,40,New York,True
CUST_0843,2022-01-20,Low Value,24,San Jose,True
CUST_0844,2024-08-08,High Value,60,Los Angeles,True
CUST_0845,2022-03-25,Low Value,59,Houston,True
CUST_0846,2022-04-07,High Value,35,Houston,True
CUST_0847,2022-07-04,Low Value,18,Phoenix,True
CUST_0848,2022-02-24,High Value,53,Los Angeles,True
CUST_0849,2022-03-12,Medium Value,29,Chicago,True
CUST_0850,2022-03-07,One-time Buyers,42,Houston,True
CUST_0851,2024-12-31,One-time Buyers,18,Chicago,True
CUST_0852,2022-09-28,Medium Value,40,Dallas,True
CUST_0853,2022-10-20,High Value,40,Los Angeles,True
CUST_0854,2022-02-22,Low Value,35,Chicago,True
CUST_0855,2023-01-16,Medium Value,43,New York,True
CUST_0856,2022-02-23,Low Value,19,San Antonio,True
CUST_0857,2023-03-20,Low Value,31,San Diego,True
CUST_0858,2022-05-13,High Value,34,San Jose,True
CUST_0859,2022-03-19,One-time Buyers,19,San Diego,True
CUST_0860,2023-07-20,Medium Value,42,Phoenix,True
CUST_0861,2022-01-31,Low Value,29,New York,True
CUST_0862,2022-11-22,Medium Value,34,Houston,True
CUST_0863,2022-04-13,High Value,43,Phoenix,True
CUST_0864,2022-01-14,One-time Buyers,32,Phoenix,True
CUST_0865,2022-05-20,Low Value,52,San Diego,True
CUST_0866,2024-06-23,One-time Buyers,27,Los Angeles,True
CUST_0867,2022-05-13,Low Value,26,Houston,True
CUST_0868,2022-05-14,Low Value,44,Phoenix,True
CUST_0869,2022-03-24,Low Value,35,San Jose,True
CUST_0870,2022-01-12,Medium Value,23,Houston,True
CUST_0871,2022-02-27,High Value,30,San Antonio,True
CUST_0872,2022-09-19,One-time Buyers,43,Los Angeles,True
CUST_0873,2022-09-18,Medium Value,54,Dallas,True
CUST_0874,2022-05-11,Medium Value,36,Houston,True
CUST_0875,2024-05-28,One-time Buyers,32,Chicago,True
CUST_0876,2022-07-14,Low Value,46,Phoenix,True
CUST_0877,2022-03-10,Medium Value,19,Chicago,True
CUST_0878,2023-08-03,Medium Value,39,Los Angeles,True
CUST_0879,2022-01-23,Medium Value,18,New York,True
CUST_0880,2023-06-27,Low Value,37,Chicago,True
CUST_0881,2022-12-21,Medium Value,43,Phoenix,True
CUST_0882,2023-09-18,Medium Value,49,San Jose,True
CUST_0883,2022-04-10,Low Value,28,San Jose,True
CUST_0884,2023-03-12,High Value,34,Phoenix,True
CUST_0885,2022-06-11,High Value,26,San Diego,True
CUST_0886,2022-03-18,One-time Buyers,35,Los Angeles,True
CUST_0887,2022-04-19,Medium Value,43,San Diego,True
CUST_0888,2023-07-21,Low Value,21,Phoenix,True
CUST_0889,2022-04-19,Medium Value,49,San Antonio,True
CUST_0890,2022-03-02,Low Value,23,Phoenix,True
CUST_0891,2023-11-28,Medium Value,27,Dallas,True
CUST_0892,2022-11-21,Low Value,52,Dallas,True
CUST_0893,2022-08-24,High Value,25,San Diego,True
CUST_0894,2022-09-20,Low Value,41,San Diego,True
CUST_0895,2022-01-14,One-time Buyers,42,Los Angeles,True
CUST_0896,2023-01-11,Medium Value,18,San Jose,True
CUST_0897,2022-02-02,Low Value,58,New York,True
CUST_0898,2024-03-21,Medium Value,70,San Antonio,True
CUST_0899,2022-12-25,Low Value,31,Philadelphia,True
CUST_0900,2022-12-22,One-time Buyers,56,San Jose,True
CUST_0901,2023-08-17,Low Value,45,Phoenix,True
CUST_0902,2022-05-08,Medium Value,27,New York,True
CUST_0903,2024-12-31,Medium Value,40,Los Angeles,True
CUST_0904,2022-09-05,Low Value,44,Houston,True
CUST_0905,2022-07-25,One-time Buyers,21,San Jose,True
CUST_0906,2023-02-02,Low Value,30,San Jose,True
CUST_0907,2022-01-08,Medium Value,18,New York,True
CUST_0908,2023-05-25,Low Value,30,Phoenix,True
CUST_0909,2024-10-20,Low Value,35,San Jose,True
CUST_0910,2023-08-19,Low Value,27,New York,True
CUST_0911,2023-04-28,Medium Value,18,Chicago,True
CUST_0912,2023-08-25,High Value,48,San Diego,True
CUST_0913,2022-04-22,Medium Value,43,Dallas,True
CUST_0914,2023-04-23,Low Value,30,San Diego,True
CUST_0915,2022-10-22,Medium Value,49,Phoenix,True
CUST_0916,2022-01-04,One-time Buyers,38,Chicago,True
CUST_0917,2022-01-16,Low Value,18,San Jose,True
CUST_0918,2022-05-11,Medium Value,39,San Antonio,True
CUST_0919,2022-05-02,Low Value,27,San Diego,True
CUST_0920,2023-04-05,High Value,53,Los Angeles,True
CUST_0921,2022-06-20,Medium Value,21,San Diego,True
CUST_0922,2022-05-21,High Value,49,Philadelphia,True
CUST_0923,2022-11-04,One-time Buyers,48,San Antonio,True
CUST_0924,2022-06-12,Medium Value,52,Philadelphia,True
CUST_0925,2022-02-02,Low Value,23,Philadelphia,True
CUST_0926,2024-12-31,Medium Value,23,Los Angeles,True
CUST_0927,2022-08-08,High Value,32,Chicago,True
CUST_0928,2023-01-01,Low Value,23,Philadelphia,True
CUST_0929,2022-05-08,Medium Value,18,San Antonio,True
CUST_0930,2022-07-17,Medium Value,27,San Diego,True
CUST_0931,2022-04-12,Medium Value,37,Phoenix,True
CUST_0932,2022-01-25,Low Value,35,San Antonio,True
CUST_0933,2024-06-26,High Value,28,Dallas,True
CUST_0934,2022-10-21,Low Value,31,New York,True
CUST_0935,2022-04-04,Low Value,44,San Diego,True
CUST_0936,2022-10-10,Low Value,21,Los Angeles,True
CUST_0937,2022-04-05,Medium Value,47,Philadelphia,True
CUST_0938,2022-02-03,One-time Buyers,38,Phoenix,True
CUST_0939,2024-05-18,Medium Value,41,Philadelphia,True
CUST_0940,2022-09-23,Medium Value,39,Los Angeles,True
CUST_0941,2022-12-08,Low Value,32,San Antonio,True
CUST_0942,2022-03-29,Low Value,34,Dallas,True
CUST_0943,2024-08-06,Medium Value,48,New York,True
CUST_0944,2022-12-01,Medium Value,30,Dallas,True
CUST_0945,2022-02-02,One-time Buyers,34,San Diego,True
CUST_0946,2023-02-18,High Value,32,San Antonio,True
CUST_0947,2022-06-20,One-time Buyers,29,New York,True
CUST_0948,2022-01-03,Low Value,18,Houston,True
CUST_0949,2022-10-13,Low Value,19,Dallas,True
CUST_0950,2022-01-29,Low Value,43,Philadelphia,True
CUST_0951,2023-09-22,Medium Value,25,San Jose,True
CUST_0952,2022-03-27,Medium Value,26,San Diego,True
CUST_0953,2022-07-04,High Value,43,San Diego,True
CUST_0954,2022-01-26,Low Value,52,New York,True
CUST_0955,2023-07-01,One-time Buyers,40,Houston,True
CUST_0956,2022-08-24,One-time Buyers,40,Phoenix,True
CUST_0957,2022-10-15,Medium Value,45,Dallas,True
CUST_0958,2022-01-22,Low Value,45,Chicago,True
CUST_0959,2024-01-31,Medium Value,47,Phoenix,True
CUST_0960,2022-05-18,Medium Value,63,San Diego,True
CUST_0961,2022-11-26,One-time Buyers,32,San Diego,True
CUST_0962,2022-03-27,Low Value,52,Los Angeles,True
CUST_0963,2022-06-17,Low Value,58,New York,True
CUST_0964,2022-01-20,One-time Buyers,25,San Jose,True
CUST_0965,2022-04-14,Low Value,30,Houston,True
CUST_0966,2022-07-29,Medium Value,34,Chicago,True
